"id","entity1","entity1_label","relation","entity2","entity2_label","score","sentence","method","entity1_negated","entity1_uncertain","entity1_family","entity1_historical","entity2_negated","entity2_uncertain","entity2_family","entity2_historical","assertion","entity1_cui","entity1_canonical_name","entity1_semantic_group","entity2_cui","entity2_canonical_name","entity2_semantic_group"
"15306","appointment","CLINICAL_EVENT","PERFORMED_IN","Nephrology Clinic of the University Clinical Centre","NONBIOLOGICAL_LOCATION","0.98","Regular visits to the Nephrology Clinic are advised - the next appointment is scheduled for 3 March 2023 at the Nephrology Clinic of the University Clinical Centre.","llm","False","False","False","False","False","False","False","False","affirmed","C0003629","Appointments","ACTI","","",""
"15307","check of creatinine and potassium levels","DIAGNOSTIC_PROCEDURE","OCCURS_AT","in approximately 7 days","TIME","0.95","A check of creatinine and potassium levels in approximately 7 days is advised.","llm","False","False","False","False","False","False","False","False","affirmed","","","","C0332232","Approximate","CONC"
"15315","oedema","SIGN_SYMPTOM","LOCATED_IN","lower limbs","BIOLOGICAL_STRUCTURE","0.98","If body weight increases by 1-2 kg within 24 hours and/or oedema of the lower limbs increases, an additional tablet of torasemide should be taken.","llm","False","False","False","False","False","False","False","False","affirmed","C0013604","Edema","DISO","C0023216","Lower Extremity","ANAT"
"15321","endovascular procedure","THERAPEUTIC_PROCEDURE","PERFORMED_ON","arteries of the left lower limb","BIOLOGICAL_STRUCTURE","0.99","Please attend the Department for an endovascular procedure on the arteries of the left lower limb on 28 May 2023.","llm","False","False","False","False","False","False","False","False","affirmed","C2936204","Endovascular Procedures","PROC","","",""
"15321","endovascular procedure","THERAPEUTIC_PROCEDURE","OCCURS_AT","28 May 2023","DATE","0.95","Please attend the Department for an endovascular procedure on the arteries of the left lower limb on 28 May 2023.","llm","False","False","False","False","False","False","False","False","affirmed","C2936204","Endovascular Procedures","PROC","","",""
"15327","fasting","CLINICAL_EVENT","OCCURS_AT","7:00","TIME","0.85","Please report fasting at 7:00 to the Planned Admissions Point of the CMI, for admission to the Department of Cardiology and to undergo coronary angiography.","llm","False","False","False","False","False","False","False","False","affirmed","C0015663","Fasting","DISO","","",""
"15335","histopathology","DIAGNOSTIC_PROCEDURE","PERFORMED_ON","specimens","BIOLOGICAL_STRUCTURE","0.98","Please attend to collect the test results - anti-Tg antibodies in a week, and the histopathology results of the specimens from the gastroscopy in approximately 3 weeks - having made telephone contact beforehand.","llm","False","False","False","False","False","False","False","False","affirmed","C0243140","Histopathological aspects","CONC","C0370003","Specimen","OBJC"
"15346","Doppler ultrasound","DIAGNOSTIC_PROCEDURE","PERFORMED_ON","arteries of the left lower limb","BIOLOGICAL_STRUCTURE","0.99","Further care by the Angiology Clinic - a Doppler ultrasound of the arteries of the left lower limb is advised.","llm","False","False","False","False","False","False","False","False","affirmed","C0162481","Doppler Ultrasound (procedure)","PROC","","",""
"15362","appointment","CLINICAL_EVENT","PERFORMED_IN","surgical clinic","NONBIOLOGICAL_LOCATION","0.95","They should be taken regularly, with review of the justification for their use at the appointment at the surgical clinic - paracetamol 500 mg, 1 tablet three times daily, and Pyralgin 500 mg, 1 tablet three times daily.","llm","False","False","False","False","False","False","False","False","affirmed","C0003629","Appointments","ACTI","C0543467","Operative Surgical Procedures","PROC"
"15362","paracetamol","MEDICATION","HAS_DOSAGE","500 mg","DOSAGE","0.99","They should be taken regularly, with review of the justification for their use at the appointment at the surgical clinic - paracetamol 500 mg, 1 tablet three times daily, and Pyralgin 500 mg, 1 tablet three times daily.","llm","False","False","False","False","False","False","False","False","affirmed","C0000970","acetaminophen","CHEM","C3816747","500","CONC"
"15366","histopathology","DIAGNOSTIC_PROCEDURE","DIAGNOSES","gastric polyp","DISEASE_DISORDER","0.9","In approximately 2 weeks, having made telephone contact beforehand, please collect the result of the bone marrow examination and the histopathology of the gastric polyp at this Department.","llm","False","False","False","False","False","False","False","False","affirmed","C0243140","Histopathological aspects","CONC","C0236048","Polyposis, Gastric","DISO"
"15377","Changing of the dressings","THERAPEUTIC_PROCEDURE","TREATS","lower leg ulcers","DISEASE_DISORDER","0.95","Changing of the dressings on the lower leg ulcers every 2-3 days according to the previous instructions.","llm","False","False","False","False","False","False","False","False","affirmed","C0085671","Dressing change","PROC","C0023223","Leg Ulcer","DISO"
"15410","Pressure sore","DISEASE_DISORDER","LOCATED_IN","heel","BIOLOGICAL_STRUCTURE","0.95","Pressure sore on the heel - a gel of the Granugel type and a foam dressing.","llm","False","False","False","False","False","False","False","False","affirmed","C0011127","Pressure Ulcer","DISO","C0018870","Heel","ANAT"
"15415","wound","DISEASE_DISORDER","HAS_SYMPTOM","necrosis","SIGN_SYMPTOM","0.9","The upper wound, with black necrosis in the autolytic debridement phase - Granugel and a foam dressing.","llm","False","False","False","False","False","False","False","False","affirmed","C0043250","Injury wounds","DISO","C0027540","Necrosis","PHYS"
"15416","pressure sore","DISEASE_DISORDER","HAS_SYMPTOM","necrosis","SIGN_SYMPTOM","0.95","The pressure sore with black necrosis will shortly require surgical debridement - excision of the necrotic tissue.","llm","False","False","False","False","False","False","False","False","affirmed","C0011127","Pressure Ulcer","DISO","C0027540","Necrosis","PHYS"
"15416","pressure sore","DISEASE_DISORDER","TREATS","excision of the necrotic tissue","THERAPEUTIC_PROCEDURE","0.95","The pressure sore with black necrosis will shortly require surgical debridement - excision of the necrotic tissue.","llm","False","False","False","False","False","False","False","False","affirmed","C0011127","Pressure Ulcer","DISO","","",""
"15420","blood pressure measurements","DIAGNOSTIC_PROCEDURE","HAS_DURATION","7-14 days","DURATION","0.95","Please take blood pressure measurements twice daily after 5 minutes of rest - 3 measurements at 2-minute intervals - for 7-14 days.","llm","False","False","False","False","False","False","False","False","affirmed","C1271104","Blood pressure finding","DISO","C5142984","7-14 days","CONC"
"15423","Follow-up","CLINICAL_EVENT","PERFORMED_IN","Cardiac Surgery and Cardiology clinics","NONBIOLOGICAL_LOCATION","0.95","Follow-up at the Cardiac Surgery and Cardiology clinics, and rehabilitation in accordance with the recommendations on the discharge card of 29 December 2022.","llm","False","False","False","False","False","False","False","False","affirmed","C0589120","Follow-up status","DISO","C0018821","Cardiac Surgery procedures","PROC"
"15423","discharge","CLINICAL_EVENT","OCCURS_AT","29 December 2022","DATE","0.9","Follow-up at the Cardiac Surgery and Cardiology clinics, and rehabilitation in accordance with the recommendations on the discharge card of 29 December 2022.","llm","False","False","False","False","False","False","False","False","affirmed","C0012621","Body Fluid Discharge","ANAT","C3830550","December","CONC"
"15427","pressure sore","DISEASE_DISORDER","LOCATED_IN","heel","BIOLOGICAL_STRUCTURE","0.95","Instructions regarding care of the pressure sore on the heel - the ulcer should be washed under running water with liquid soap, dried with a gauze swab, Microdacyn gel applied directly to the ulcer, and a Mepilex foam dressing over it.","llm","False","False","False","False","False","False","False","False","affirmed","C0011127","Pressure Ulcer","DISO","C0018870","Heel","ANAT"
"15427","ulcer","DISEASE_DISORDER","TREATS","washed","THERAPEUTIC_PROCEDURE","0.95","Instructions regarding care of the pressure sore on the heel - the ulcer should be washed under running water with liquid soap, dried with a gauze swab, Microdacyn gel applied directly to the ulcer, and a Mepilex foam dressing over it.","llm","False","False","False","False","False","False","False","False","affirmed","C0041582","Ulcer","DISO","C1548982","Washed","DISO"
"15434","Periodic screening tests","DIAGNOSTIC_PROCEDURE","DIAGNOSES","diabetes","DISEASE_DISORDER","0.95","Periodic screening tests for diabetes: fasting venous blood glucose and/or HbA1c every 6-12 months.","llm","False","False","False","False","False","False","False","False","affirmed","C0871311","Screening test","PROC","C0011847","Diabetes","DISO"
"15452","Follow-up","CLINICAL_EVENT","PERFORMED_IN","Mental Health Clinic","NONBIOLOGICAL_LOCATION","0.95","Follow-up at the Mental Health Clinic in approximately 4 weeks.","llm","False","False","False","False","False","False","False","False","affirmed","C0589120","Follow-up status","DISO","C3839912","Mental health clinic","OBJC"
"15461","cytology","DIAGNOSTIC_PROCEDURE","PERFORMED_ON","pleural fluid","BIOLOGICAL_STRUCTURE","0.95","In 2 weeks, having made telephone contact beforehand, the result of the cytology and of the tests for tuberculosis on the pleural fluid will be available for collection.","llm","False","False","False","False","False","False","False","False","affirmed","C0010818","Cytological Techniques","PROC","C0225778","Pleural fluid","ANAT"
"15477","revascularisation procedure","THERAPEUTIC_PROCEDURE","PERFORMED_ON","tibial arteries","BIOLOGICAL_STRUCTURE","0.99","A date for the revascularisation procedure on the tibial arteries of the right lower limb has been set for 21 March 2023.","llm","False","False","False","False","False","False","False","False","affirmed","C0581603","Revascularization - action","PROC","C0085427","Tibial Arteries","ANAT"
"15483","ultrasound","DIAGNOSTIC_PROCEDURE","PERFORMED_ON","eyeballs","BIOLOGICAL_STRUCTURE","0.99","Performing an ultrasound of the eyeballs, as in the attached consultation report.","llm","False","False","False","False","False","False","False","False","affirmed","C0041618","Ultrasonography","PROC","C0015392","Eye","ANAT"
"15485","Walking training","THERAPEUTIC_PROCEDURE","HAS_DURATION","30 minutes","DURATION","0.95","Walking training, initially 30 minutes, ultimately 60 minutes, at least 3 times a week.","llm","False","False","False","False","False","False","False","False","affirmed","C0040607","Training Programs","PROC","C0456693","per 30 minutes","CONC"
"15486","exercise","ACTIVITY","CAUSES","pain","SIGN_SYMPTOM","0.95","The exercise should provoke pain of moderate severity within 3-5 minutes, after which rest is advised.","llm","False","False","False","False","False","False","False","False","affirmed","C0015259","Exercise","ACTI","C0030193","Pain","DISO"
"15489","investigation","DIAGNOSTIC_PROCEDURE","DIAGNOSES","haemoptysis","SIGN_SYMPTOM","0.85","Please arrange further investigation of the episodes of haemoptysis under the DILO card scheme; the pulmonology consultation of 8 March 2023 should be taken into account.","llm","False","False","False","False","False","False","False","False","affirmed","C0220825","Evaluation","PROC","C0019079","Hemoptysis","DISO"
"15489","pulmonology consultation","CLINICAL_EVENT","OCCURS_AT","8 March 2023","DATE","0.98","Please arrange further investigation of the episodes of haemoptysis under the DILO card scheme; the pulmonology consultation of 8 March 2023 should be taken into account.","llm","False","False","False","False","False","False","False","False","affirmed","","","","C1856053","Hydranencephaly with Renal Aplasia-Dysplasia","DISO"
"15494","biological preparations","MEDICATION","TREATS","atopic dermatitis","DISEASE_DISORDER","0.95","Assessment of eligibility for further treatment with biological preparations - JAK inhibitors for atopic dermatitis - at the Dermatology Day Unit","llm","False","False","False","False","False","False","False","False","affirmed","C5555886","Biospecimen Preparation","ACTI","C0011615","Dermatitis, Atopic","DISO"
